# BCCWJ 長単位語彙表 ver1.0, frequência ≥ 2 (NINJAL, doi:10.15084/00003214). Só os compostos
# nominais (lema que não existe como unidade curta: 飛行機, 金曜日, 新幹線), sem nome próprio
# nem numeral, frequência ≥ 20. `coloquial_pmw` = Yahoo!知恵袋 + Yahoo!ブログ, a mesma régua de
# freq_bccwj_ja.tsv — é por ela que o composto ganha um rank comparável ao das palavras simples.
# lemma	lForm	pos	frequency	coloquial_pmw
経営管理	ケイエイカンリ	名詞-普通名詞-一般	118	0.0000
資源配分	シゲンハイブン	名詞-普通名詞-一般	118	0.0000
市役所本庁舎	シヤクショホンチョウシャ	名詞-普通名詞-一般	118	0.0000
次頁	ジケツ	名詞-普通名詞-一般	118	0.0000
生産額	セイサンガク	名詞-普通名詞-一般	118	0.0000
耐久消費財	タイキュウショウヒザイ	名詞-普通名詞-一般	118	0.0000
電気通信事業者	デンキツウシンジギョウシャ	名詞-普通名詞-一般	118	0.0000
係官	カカリカン	名詞-普通名詞-一般	117	0.0000
社外取り締まり役	シャガイトリシマリヤク	名詞-普通名詞-一般	117	0.0000
事業化	ジギョウカ	名詞-普通名詞-一般	117	0.0000
非行少年	ヒコウショウネン	名詞-普通名詞-一般	117	0.0000
福祉用具	フクシヨウグ	名詞-普通名詞-一般	117	0.0000
合併区域	ガッペイクイキ	名詞-普通名詞-一般	116	0.0000
研究者数	ケンキュウシャスウ	名詞-普通名詞-一般	116	0.0000
公債	コウサイ	名詞-普通名詞-一般	116	0.0000
受注予定者	ジュチュウヨテイシャ	名詞-普通名詞-一般	116	0.0000
人権擁護委員	ジンケンヨウゴイイン	名詞-普通名詞-一般	116	0.0000
研究等	ケンキュウトウ	名詞-普通名詞-一般	115	0.0000
国有林野事業	コクユウリンヤジギョウ	名詞-普通名詞-一般	115	0.0000
促進等	ソクシントウ	名詞-普通名詞-一般	115	0.0000
年齢層別	ネンレイソウベツ	名詞-普通名詞-一般	115	0.0000
非製造業	ヒセイゾウギョウ	名詞-普通名詞-一般	115	0.0000
防災体制	ボウサイタイセイ	名詞-普通名詞-一般	115	0.0000
文部科学大臣	モンブカガクダイジン	名詞-普通名詞-一般	115	0.0000
安全規制	アンゼンキセイ	名詞-普通名詞-一般	114	0.0000
居住環境	キョジュウカンキョウ	名詞-普通名詞-一般	114	0.0000
講座名	コウザメイ	名詞-普通名詞-一般	114	0.0000
合同会社	ゴウドウガイシャ	名詞-普通名詞-一般	114	0.0000
審決	シンケツ	名詞-普通名詞-一般	114	0.0000
先駆的	センクテキ	形状詞-一般	114	0.0000
金銭債権	キンセンサイケン	名詞-普通名詞-一般	113	0.0000
刑法犯少年	ケイホウハンショウネン	名詞-普通名詞-一般	113	0.0000
作業部会	サギョウブカイ	名詞-普通名詞-一般	113	0.0000
指定都市	シテイトシ	名詞-普通名詞-一般	113	0.0000
十九年分	ジュウキュウネンブン	名詞-普通名詞-一般	113	0.0000
単独事業費	タンドクジギョウヒ	名詞-普通名詞-一般	113	0.0000
ヘッジ対象	ヘッジタイショウ	名詞-普通名詞-一般	113	0.0000
輸出額	ユシュツガク	名詞-普通名詞-一般	113	0.0000
諸民族	ショミンゾク	名詞-普通名詞-一般	112	0.0000
進展等	シンテントウ	名詞-普通名詞-一般	112	0.0000
城中	ジョウチュウ	名詞-普通名詞-一般	112	0.0000
前各号	ゼンカクゴウ	名詞-普通名詞-一般	112	0.0000
目的別	モクテキベツ	名詞-普通名詞-一般	112	0.0000
委員会設置会社	イインカイセッチガイシャ	名詞-普通名詞-一般	111	0.0000
健康推進課	ケンコウスイシンカ	名詞-普通名詞-一般	111	0.0000
高年齢者	コウネンレイシャ	名詞-普通名詞-一般	111	0.0000
所得水準	ショトクスイジュン	名詞-普通名詞-一般	111	0.0000
針路	シンロ	名詞-普通名詞-一般	111	0.0000
田中証人	タナカショウニン	名詞-普通名詞-一般	111	0.0000
取り引き関係	トリヒキカンケイ	名詞-普通名詞-一般	111	0.0000
八表	ハチヒョウ	名詞-普通名詞-一般	111	0.0000
訪問看護	ホウモンカンゴ	名詞-普通名詞-一般	111	0.0000
会社分割	カイシャブンカツ	名詞-普通名詞-一般	110	0.0000
研修員	ケンシュウイン	名詞-普通名詞-一般	110	0.0000
中宮	チュウグウノ	名詞-普通名詞-一般	110	0.0000
ハディース	ハディース	名詞-普通名詞-一般	110	0.0000
輸送人員	ユソウジンイン	名詞-普通名詞-一般	110	0.0000
衛生費	エイセイヒ	名詞-普通名詞-一般	109	0.0000
大仰	オオギョウ	形状詞-一般	109	0.0000
公益的機能	コウエキテキキノウ	名詞-普通名詞-一般	109	0.0000
水質汚濁防止法	スイシツオダクボウシホウ	名詞-普通名詞-一般	109	0.0000
争議行為	ソウギコウイ	名詞-普通名詞-一般	109	0.0000
低廉	テイレン	形状詞-一般	109	0.0000
補助額	ホジョガク	名詞-普通名詞-一般	109	0.0000
民間活力	ミンカンカツリョク	名詞-普通名詞-一般	109	0.0000
大后	オオキサキ	名詞-普通名詞-一般	108	0.0000
機雷	キライ	名詞-普通名詞-一般	108	0.0000
ケアプラン	ケアプラン	名詞-普通名詞-一般	108	0.0000
森林資源	シンリンシゲン	名詞-普通名詞-一般	108	0.0000
地場産業	ジバサンギョウ	名詞-普通名詞-一般	108	0.0000
措法	ソホウ	名詞-普通名詞-一般	108	0.0000
第一義的	ダイイチギテキ	形状詞-一般	108	0.0000
付図	フズ	名詞-普通名詞-一般	108	0.0000
吉原政府委員	ヨシワラセイフイイン	名詞-普通名詞-一般	108	0.0000
給付水準	キュウフスイジュン	名詞-普通名詞-一般	107	0.0000
競争政策	キョウソウセイサク	名詞-普通名詞-一般	107	0.0000
血液製剤	ケツエキセイザイ	名詞-普通名詞-一般	107	0.0000
十表	ジュウヒョウ	名詞-普通名詞-一般	107	0.0000
聴聞	チョウモン	名詞-普通名詞-一般	107	0.0000
道家	ドウカ	名詞-普通名詞-一般	107	0.0000
農林水産業費	ノウリンスイサンギョウヒ	名詞-普通名詞-一般	107	0.0000
民間部門	ミンカンブモン	名詞-普通名詞-一般	107	0.0000
流動資産	リュウドウシサン	名詞-普通名詞-一般	107	0.0000
エコノミック	エコノミック	形状詞-一般	106	0.0000
外国法人	ガイコクホウジン	名詞-普通名詞-一般	106	0.0000
教育行政	キョウイクギョウセイ	名詞-普通名詞-一般	106	0.0000
交付税	コウフゼイ	名詞-普通名詞-一般	106	0.0000
左表	サヒョウ	名詞-普通名詞-一般	106	0.0000
消費財	ショウヒザイ	名詞-普通名詞-一般	106	0.0000
腹膜透析	フクマクトウセキ	名詞-普通名詞-一般	106	0.0000
連関	レンカン	名詞-普通名詞-一般	106	0.0000
下辺	カヘン	名詞-普通名詞-一般	105	0.0000
公害防止	コウガイボウシ	名詞-普通名詞-一般	105	0.0000
小委員会	ショウイインカイ	名詞-普通名詞-一般	105	0.0000
制度化	セイドカ	名詞-普通名詞-一般	105	0.0000
多角化	タカクカ	名詞-普通名詞-一般	105	0.0000
都市住民	トシジュウミン	名詞-普通名詞-一般	105	0.0000
農林水産省令	ノウリンスイサンショウレイ	名詞-普通名詞-一般	105	0.0000
広宣流布	ヒロノブルフ	名詞-普通名詞-一般	105	0.0000
保全処分	ホゼンショブン	名詞-普通名詞-一般	105	0.0000
増渕証人	マスブチショウニン	名詞-普通名詞-一般	105	0.0000
御夏	オナツ	名詞-普通名詞-一般	104	0.0000
監査役会	カンサヤクカイ	名詞-普通名詞-一般	104	0.0000
国民経済計算	コクミンケイザイケイサン	名詞-普通名詞-一般	104	0.0000
社会関係	シャカイカンケイ	名詞-普通名詞-一般	104	0.0000
平和的生存権	ヘイワテキセイゾンケン	名詞-普通名詞-一般	104	0.0000
療養型病床群	リョウヨウガタビョウショウグン	名詞-普通名詞-一般	104	0.0000
演壇	エンダン	名詞-普通名詞-一般	103	0.0000
涵養	カンヨウ	名詞-普通名詞-一般	103	0.0000
義務的経費	ギムテキケイヒ	名詞-普通名詞-一般	103	0.0000
公共用水域	コウキョウヨウスイイキ	名詞-普通名詞-一般	103	0.0000
厚生年金病院	コウセイネンキンビョウイン	名詞-普通名詞-一般	103	0.0000
裁判所書記官	サイバンショショキカン	名詞-普通名詞-一般	103	0.0000
財務省令	ザイムショウレイ	名詞-普通名詞-一般	103	0.0000
指導監督	シドウカントク	名詞-普通名詞-一般	103	0.0000
師範学校	シハンガッコウ	名詞-普通名詞-一般	103	0.0000
十八図	ジュウハチズ	名詞-普通名詞-一般	103	0.0000
草稿	ソウコウ	名詞-普通名詞-一般	103	0.0000
造林	ゾウリン	名詞-普通名詞-一般	103	0.0000
竹叢	タカムラ	名詞-普通名詞-一般	103	0.0000
都道府県等	トドウフケントウ	名詞-普通名詞-一般	103	0.0000
非人	ヒニン	名詞-普通名詞-一般	103	0.0000
補助事業費	ホジョジギョウヒ	名詞-普通名詞-一般	103	0.0000
本制度	ホンセイド	名詞-普通名詞-一般	103	0.0000
連絡調整	レンラクチョウセイ	名詞-普通名詞-一般	103	0.0000
買い入れ	カイイレ	名詞-普通名詞-一般	102	0.0000
公共下水道	コウキョウゲスイドウ	名詞-普通名詞-一般	102	0.0000
再処理	サイショリ	名詞-普通名詞-一般	102	0.0000
申往復葉書	シンオウフクハガキ	名詞-普通名詞-一般	102	0.0000
当代	トウダイ	名詞-普通名詞-一般	102	0.0000
農村地域	ノウソンチイキ	名詞-普通名詞-一般	102	0.0000
譜例	フレイ	名詞-普通名詞-一般	102	0.0000
本法律案	ホンホウリツアン	名詞-普通名詞-一般	102	0.0000
有り方等	アリカタトウ	名詞-普通名詞-一般	101	0.0000
介護休暇	カイゴキュウカ	名詞-普通名詞-一般	101	0.0000
環境中	カンキョウチュウ	名詞-普通名詞-一般	101	0.0000
共済組合	キョウサイクミアイ	名詞-普通名詞-一般	101	0.0000
経済改革	ケイザイカイカク	名詞-普通名詞-一般	101	0.0000
公害苦情処理状況	コウガイクジョウショリジョウキョウ	名詞-普通名詞-一般	101	0.0000
通商産業大臣	ツウショウサンギョウダイジン	名詞-普通名詞-一般	101	0.0000
二十図	ニジュウズ	名詞-普通名詞-一般	101	0.0000
配当等	ハイトウトウ	名詞-普通名詞-一般	101	0.0000
平成十二年度	ヘイセイジュウニネンド	名詞-普通名詞-一般	101	0.0000
雌牛	メウシ	名詞-普通名詞-一般	101	0.0000
概算要求	ガイサンヨウキュウ	名詞-普通名詞-一般	100	0.0000
交通安全対策	コウツウアンゼンタイサク	名詞-普通名詞-一般	100	0.0000
水稲	スイトウ	名詞-普通名詞-一般	100	0.0000
繊維製品	センイセイヒン	名詞-普通名詞-一般	100	0.0000
第二項各号	ダイニコウカクゴウ	名詞-普通名詞-一般	100	0.0000
地方単独事業	チホウタンドクジギョウ	名詞-普通名詞-一般	100	0.0000
廃棄物処理法	ハイキブツショリホウ	名詞-普通名詞-一般	100	0.0000
姫尊	ヒメソン	名詞-普通名詞-一般	100	0.0000
複雑性	フクザツセイ	名詞-普通名詞-一般	100	0.0000
物件費	ブッケンヒ	名詞-普通名詞-一般	100	0.0000
輸送機械	ユソウキカイ	名詞-普通名詞-一般	100	0.0000
要申し込み	ヨウモウシコミ	名詞-普通名詞-一般	100	0.0000
改善計画	カイゼンケイカク	名詞-普通名詞-一般	99	0.0000
交通事故死者数	コウツウジコシシャスウ	名詞-普通名詞-一般	99	0.0000
再開発事業	サイカイハツジギョウ	名詞-普通名詞-一般	99	0.0000
市街地再開発事業	シガイチサイカイハツジギョウ	名詞-普通名詞-一般	99	0.0000
就業者	シュウギョウシャ	名詞-普通名詞-一般	99	0.0000
十九図	ジュウキュウズ	名詞-普通名詞-一般	99	0.0000
地方行政	チホウギョウセイ	名詞-普通名詞-一般	99	0.0000
特定施設	トクテイシセツ	名詞-普通名詞-一般	99	0.0000
認知件数	ニンチケンスウ	名詞-普通名詞-一般	99	0.0000
保護司	ホゴシ	名詞-普通名詞-一般	99	0.0000
民集	ミンシュウ	名詞-普通名詞-一般	99	0.0000
赤蕪検事	アカカブケンジ	名詞-普通名詞-一般	98	0.0000
インディオ	インディオ	名詞-普通名詞-一般	98	0.0000
恩寵	オンチョウ	名詞-普通名詞-一般	98	0.0000
国立試験研究機関	コクリツシケンケンキュウキカン	名詞-普通名詞-一般	98	0.0000
審査請求	シンサセイキュウ	名詞-普通名詞-一般	98	0.0000
自立性	ジリツセイ	名詞-普通名詞-一般	98	0.0000
拙稿	セッコウ	名詞-普通名詞-一般	98	0.0000
相互会社	ソウゴガイシャ	名詞-普通名詞-一般	98	0.0000
同項中	ドウコウチュウ	名詞-普通名詞-一般	98	0.0000
内部留保	ナイブリュウホ	名詞-普通名詞-一般	98	0.0000
婦人達	フジンタチ	名詞-普通名詞-一般	98	0.0000
阿呆鳥	アホウドリ	名詞-普通名詞-一般	97	0.0000
安全研究	アンゼンケンキュウ	名詞-普通名詞-一般	97	0.0000
安保条約	アンポジョウヤク	名詞-普通名詞-一般	97	0.0000
学校基本調査	ガッコウキホンチョウサ	名詞-普通名詞-一般	97	0.0000
原料品	ゲンリョウヒン	名詞-普通名詞-一般	97	0.0000
五項	ゴコウ	名詞-普通名詞-一般	97	0.0000
支援体制	シエンタイセイ	名詞-普通名詞-一般	97	0.0000
屎尿	シニョウ	名詞-普通名詞-一般	97	0.0000
人口問題	ジンコウモンダイ	名詞-普通名詞-一般	97	0.0000
双眸	ソウボウ	名詞-普通名詞-一般	97	0.0000
対前年同期比	タイゼンネンドウキヒ	名詞-普通名詞-一般	97	0.0000
人夫	ニンプ	名詞-普通名詞-一般	97	0.0000
納税地	ノウゼイチ	名詞-普通名詞-一般	97	0.0000
意味内容	イミナイヨウ	名詞-普通名詞-一般	96	0.0000
機序	キジョ	名詞-普通名詞-一般	96	0.0000
後期高齢者医療広域連合	コウキコウレイシャイリョウコウイキレンゴウ	名詞-普通名詞-一般	96	0.0000
重層的	ジュウソウテキ	形状詞-一般	96	0.0000
水産業	スイサンギョウ	名詞-普通名詞-一般	96	0.0000
戦略目標	センリャクモクヒョウ	名詞-普通名詞-一般	96	0.0000
総需要	ソウジュヨウ	名詞-普通名詞-一般	96	0.0000
躊躇い勝ち	タメライガチ	形状詞-一般	96	0.0000
第三項中	ダイサンコウチュウ	名詞-普通名詞-一般	96	0.0000
二十一図	ニジュウイチズ	名詞-普通名詞-一般	96	0.0000
二分一カップ	ニブンイチカップ	名詞-普通名詞-一般	96	0.0000
保税地域	ホゼイチイキ	名詞-普通名詞-一般	96	0.0000
明文	メイブン	名詞-普通名詞-一般	96	0.0000
四十七年度	ヨンジュウナナネンド	名詞-普通名詞-一般	96	0.0000
業務執行	ギョウムシッコウ	名詞-普通名詞-一般	95	0.0000
執行文	シッコウブン	名詞-普通名詞-一般	95	0.0000
実施医療機関	ジッシイリョウキカン	名詞-普通名詞-一般	95	0.0000
正森委員	セイモリイイン	名詞-普通名詞-一般	95	0.0000
代理権	ダイリケン	名詞-普通名詞-一般	95	0.0000
中央公論	チュウオウコウロン	名詞-普通名詞-一般	95	0.0000
副官	フクカン	名詞-普通名詞-一般	95	0.0000
フリント	フリント	名詞-普通名詞-一般	95	0.0000
輸入価格	ユニュウカカク	名詞-普通名詞-一般	95	0.0000
予約不要	ヨヤクフヨウ	形状詞-一般	95	0.0000
会計参与	カイケイサンヨ	名詞-普通名詞-一般	94	0.0000
患児	カンジ	名詞-普通名詞-一般	94	0.0000
既判力	キハンリョク	名詞-普通名詞-一般	94	0.0000
三党	サントウ	名詞-普通名詞-一般	94	0.0000
散文	サンブン	名詞-普通名詞-一般	94	0.0000
書生	ショセイ	名詞-普通名詞-一般	94	0.0000
新事業者	シンジギョウシャ	名詞-普通名詞-一般	94	0.0000
スツール	スツール	名詞-普通名詞-一般	94	0.0000
挿話	ソウワ	名詞-普通名詞-一般	94	0.0000
特定計量器	トクテイケイリョウキ	名詞-普通名詞-一般	94	0.0000
